run_accession	experiment_accession	library_name	submitted_ftp	sample_title	sample_accession
ERR1631968	ERX1702301	HP1507101_O8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631968/HP1507101_O8.fastq.gz	HP1507101_O8	SAMEA4438976
ERR1631974	ERX1702307	HP1507101_P14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631974/HP1507101_P14.fastq.gz	HP1507101_P14	SAMEA4438982
ERR1631975	ERX1702308	HP1507101_P15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631975/HP1507101_P15.fastq.gz	HP1507101_P15	SAMEA4438983
ERR1631977	ERX1702310	HP1507101_P17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631977/HP1507101_P17.fastq.gz	HP1507101_P17	SAMEA4438985
ERR1631978	ERX1702311	HP1507101_P18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631978/HP1507101_P18.fastq.gz	HP1507101_P18	SAMEA4438986
ERR1631980	ERX1702313	HP1507101_P2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631980/HP1507101_P2.fastq.gz	HP1507101_P2	SAMEA4438988
ERR1631982	ERX1702315	HP1507101_P21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631982/HP1507101_P21.fastq.gz	HP1507101_P21	SAMEA4438990
ERR1631984	ERX1702317	HP1507101_P23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631984/HP1507101_P23.fastq.gz	HP1507101_P23	SAMEA4438992
ERR1631991	ERX1702324	HP1507101_P8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631991/HP1507101_P8.fastq.gz	HP1507101_P8	SAMEA4438999
ERR1631992	ERX1702325	HP1507101_P9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631992/HP1507101_P9.fastq.gz	HP1507101_P9	SAMEA4439000
ERR1631993	ERX1702326	HP1508501T2D_A1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631993/HP1508501T2D_A1.fastq.gz	HP1508501T2D_A1	SAMEA4439001
ERR1631994	ERX1702327	HP1508501T2D_A10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631994/HP1508501T2D_A10.fastq.gz	HP1508501T2D_A10	SAMEA4439002
ERR1631999	ERX1702332	HP1508501T2D_A15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631999/HP1508501T2D_A15.fastq.gz	HP1508501T2D_A15	SAMEA4439007
ERR1632000	ERX1702333	HP1508501T2D_A16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632000/HP1508501T2D_A16.fastq.gz	HP1508501T2D_A16	SAMEA4439008
ERR1632001	ERX1702334	HP1508501T2D_A17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632001/HP1508501T2D_A17.fastq.gz	HP1508501T2D_A17	SAMEA4439009
ERR1632007	ERX1702340	HP1508501T2D_A22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632007/HP1508501T2D_A22.fastq.gz	HP1508501T2D_A22	SAMEA4439015
ERR1632010	ERX1702343	HP1508501T2D_A3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632010/HP1508501T2D_A3.fastq.gz	HP1508501T2D_A3	SAMEA4439018
ERR1632012	ERX1702345	HP1508501T2D_A5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632012/HP1508501T2D_A5.fastq.gz	HP1508501T2D_A5	SAMEA4439020
ERR1632015	ERX1702348	HP1508501T2D_A8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632015/HP1508501T2D_A8.fastq.gz	HP1508501T2D_A8	SAMEA4439023
ERR1632017	ERX1702350	HP1508501T2D_B1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632017/HP1508501T2D_B1.fastq.gz	HP1508501T2D_B1	SAMEA4439025
ERR1632020	ERX1702353	HP1508501T2D_B12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632020/HP1508501T2D_B12.fastq.gz	HP1508501T2D_B12	SAMEA4439028
ERR1632022	ERX1702355	HP1508501T2D_B14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632022/HP1508501T2D_B14.fastq.gz	HP1508501T2D_B14	SAMEA4439030
ERR1632023	ERX1702356	HP1508501T2D_B15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632023/HP1508501T2D_B15.fastq.gz	HP1508501T2D_B15	SAMEA4439031
ERR1632024	ERX1702357	HP1508501T2D_B16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632024/HP1508501T2D_B16.fastq.gz	HP1508501T2D_B16	SAMEA4439032
ERR1632025	ERX1702358	HP1508501T2D_B17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632025/HP1508501T2D_B17.fastq.gz	HP1508501T2D_B17	SAMEA4439033
ERR1632029	ERX1702362	HP1508501T2D_B20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632029/HP1508501T2D_B20.fastq.gz	HP1508501T2D_B20	SAMEA4439037
ERR1632035	ERX1702368	HP1508501T2D_B4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632035/HP1508501T2D_B4.fastq.gz	HP1508501T2D_B4	SAMEA4439043
ERR1632042	ERX1702375	HP1508501T2D_C10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632042/HP1508501T2D_C10.fastq.gz	HP1508501T2D_C10	SAMEA4439050
ERR1632043	ERX1702376	HP1508501T2D_C11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632043/HP1508501T2D_C11.fastq.gz	HP1508501T2D_C11	SAMEA4439051
ERR1632044	ERX1702377	HP1508501T2D_C12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632044/HP1508501T2D_C12.fastq.gz	HP1508501T2D_C12	SAMEA4439052
ERR1632048	ERX1702381	HP1508501T2D_C16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632048/HP1508501T2D_C16.fastq.gz	HP1508501T2D_C16	SAMEA4439056
ERR1632049	ERX1702382	HP1508501T2D_C17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632049/HP1508501T2D_C17.fastq.gz	HP1508501T2D_C17	SAMEA4439057
ERR1632050	ERX1702383	HP1508501T2D_C18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632050/HP1508501T2D_C18.fastq.gz	HP1508501T2D_C18	SAMEA4439058
ERR1632053	ERX1702386	HP1508501T2D_C20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632053/HP1508501T2D_C20.fastq.gz	HP1508501T2D_C20	SAMEA4439061
ERR1632056	ERX1702389	HP1508501T2D_C23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632056/HP1508501T2D_C23.fastq.gz	HP1508501T2D_C23	SAMEA4439064
ERR1632064	ERX1702397	HP1508501T2D_C9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632064/HP1508501T2D_C9.fastq.gz	HP1508501T2D_C9	SAMEA4439072
ERR1632069	ERX1702402	HP1508501T2D_D13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632069/HP1508501T2D_D13.fastq.gz	HP1508501T2D_D13	SAMEA4439077
ERR1632072	ERX1702405	HP1508501T2D_D16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632072/HP1508501T2D_D16.fastq.gz	HP1508501T2D_D16	SAMEA4439080
ERR1632074	ERX1702407	HP1508501T2D_D18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632074/HP1508501T2D_D18.fastq.gz	HP1508501T2D_D18	SAMEA4439082
ERR1632084	ERX1702417	HP1508501T2D_D5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632084/HP1508501T2D_D5.fastq.gz	HP1508501T2D_D5	SAMEA4439092
ERR1632089	ERX1702422	HP1508501T2D_E1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632089/HP1508501T2D_E1.fastq.gz	HP1508501T2D_E1	SAMEA4439097
ERR1632092	ERX1702425	HP1508501T2D_E12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632092/HP1508501T2D_E12.fastq.gz	HP1508501T2D_E12	SAMEA4439100
ERR1632093	ERX1702426	HP1508501T2D_E13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632093/HP1508501T2D_E13.fastq.gz	HP1508501T2D_E13	SAMEA4439101
ERR1632097	ERX1702430	HP1508501T2D_E17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632097/HP1508501T2D_E17.fastq.gz	HP1508501T2D_E17	SAMEA4439105
ERR1632098	ERX1702431	HP1508501T2D_E18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632098/HP1508501T2D_E18.fastq.gz	HP1508501T2D_E18	SAMEA4439106
ERR1632107	ERX1702440	HP1508501T2D_E4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632107/HP1508501T2D_E4.fastq.gz	HP1508501T2D_E4	SAMEA4439115
ERR1632108	ERX1702441	HP1508501T2D_E5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632108/HP1508501T2D_E5.fastq.gz	HP1508501T2D_E5	SAMEA4439116
ERR1632113	ERX1702446	HP1508501T2D_F1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632113/HP1508501T2D_F1.fastq.gz	HP1508501T2D_F1	SAMEA4439121
ERR1632119	ERX1702452	HP1508501T2D_F15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632119/HP1508501T2D_F15.fastq.gz	HP1508501T2D_F15	SAMEA4439127
ERR1632124	ERX1702457	HP1508501T2D_F2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632124/HP1508501T2D_F2.fastq.gz	HP1508501T2D_F2	SAMEA4439132
ERR1632128	ERX1702461	HP1508501T2D_F23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632128/HP1508501T2D_F23.fastq.gz	HP1508501T2D_F23	SAMEA4439136
ERR1632129	ERX1702462	HP1508501T2D_F24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632129/HP1508501T2D_F24.fastq.gz	HP1508501T2D_F24	SAMEA4439137
ERR1632133	ERX1702466	HP1508501T2D_F6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632133/HP1508501T2D_F6.fastq.gz	HP1508501T2D_F6	SAMEA4439141
ERR1632138	ERX1702471	HP1508501T2D_G10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632138/HP1508501T2D_G10.fastq.gz	HP1508501T2D_G10	SAMEA4439146
ERR1632144	ERX1702477	HP1508501T2D_G16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632144/HP1508501T2D_G16.fastq.gz	HP1508501T2D_G16	SAMEA4439152
ERR1632146	ERX1702479	HP1508501T2D_G18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632146/HP1508501T2D_G18.fastq.gz	HP1508501T2D_G18	SAMEA4439154
ERR1632149	ERX1702482	HP1508501T2D_G20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632149/HP1508501T2D_G20.fastq.gz	HP1508501T2D_G20	SAMEA4439157
ERR1632155	ERX1702488	HP1508501T2D_G4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632155/HP1508501T2D_G4.fastq.gz	HP1508501T2D_G4	SAMEA4439163
ERR1632158	ERX1702491	HP1508501T2D_G7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632158/HP1508501T2D_G7.fastq.gz	HP1508501T2D_G7	SAMEA4439166
ERR1632161	ERX1702494	HP1508501T2D_H1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632161/HP1508501T2D_H1.fastq.gz	HP1508501T2D_H1	SAMEA4439169
ERR1632162	ERX1702495	HP1508501T2D_H10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632162/HP1508501T2D_H10.fastq.gz	HP1508501T2D_H10	SAMEA4439170
ERR1632163	ERX1702496	HP1508501T2D_H11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632163/HP1508501T2D_H11.fastq.gz	HP1508501T2D_H11	SAMEA4439171
ERR1632165	ERX1702498	HP1508501T2D_H13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632165/HP1508501T2D_H13.fastq.gz	HP1508501T2D_H13	SAMEA4439173
ERR1632166	ERX1702499	HP1508501T2D_H14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632166/HP1508501T2D_H14.fastq.gz	HP1508501T2D_H14	SAMEA4439174
ERR1632168	ERX1702501	HP1508501T2D_H16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632168/HP1508501T2D_H16.fastq.gz	HP1508501T2D_H16	SAMEA4439176
ERR1632169	ERX1702502	HP1508501T2D_H17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632169/HP1508501T2D_H17.fastq.gz	HP1508501T2D_H17	SAMEA4439177
ERR1632174	ERX1702507	HP1508501T2D_H21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632174/HP1508501T2D_H21.fastq.gz	HP1508501T2D_H21	SAMEA4439182
ERR1632177	ERX1702510	HP1508501T2D_H24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632177/HP1508501T2D_H24.fastq.gz	HP1508501T2D_H24	SAMEA4439185
ERR1632182	ERX1702515	HP1508501T2D_H7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632182/HP1508501T2D_H7.fastq.gz	HP1508501T2D_H7	SAMEA4439190
ERR1632183	ERX1702516	HP1508501T2D_H8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632183/HP1508501T2D_H8.fastq.gz	HP1508501T2D_H8	SAMEA4439191
ERR1632187	ERX1702520	HP1508501T2D_I11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632187/HP1508501T2D_I11.fastq.gz	HP1508501T2D_I11	SAMEA4439195
ERR1632189	ERX1702522	HP1508501T2D_I13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632189/HP1508501T2D_I13.fastq.gz	HP1508501T2D_I13	SAMEA4439197
ERR1632191	ERX1702524	HP1508501T2D_I15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632191/HP1508501T2D_I15.fastq.gz	HP1508501T2D_I15	SAMEA4439199
ERR1632193	ERX1702526	HP1508501T2D_I17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632193/HP1508501T2D_I17.fastq.gz	HP1508501T2D_I17	SAMEA4439201
ERR1632194	ERX1702527	HP1508501T2D_I18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632194/HP1508501T2D_I18.fastq.gz	HP1508501T2D_I18	SAMEA4439202
ERR1632197	ERX1702530	HP1508501T2D_I20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632197/HP1508501T2D_I20.fastq.gz	HP1508501T2D_I20	SAMEA4439205
ERR1632198	ERX1702531	HP1508501T2D_I21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632198/HP1508501T2D_I21.fastq.gz	HP1508501T2D_I21	SAMEA4439206
ERR1632201	ERX1702534	HP1508501T2D_I24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632201/HP1508501T2D_I24.fastq.gz	HP1508501T2D_I24	SAMEA4439209
ERR1632207	ERX1702540	HP1508501T2D_I8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632207/HP1508501T2D_I8.fastq.gz	HP1508501T2D_I8	SAMEA4439215
ERR1632209	ERX1702542	HP1508501T2D_J1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632209/HP1508501T2D_J1.fastq.gz	HP1508501T2D_J1	SAMEA4439217
ERR1632210	ERX1702543	HP1508501T2D_J10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632210/HP1508501T2D_J10.fastq.gz	HP1508501T2D_J10	SAMEA4439218
ERR1632212	ERX1702545	HP1508501T2D_J12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632212/HP1508501T2D_J12.fastq.gz	HP1508501T2D_J12	SAMEA4439220
ERR1632213	ERX1702546	HP1508501T2D_J13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632213/HP1508501T2D_J13.fastq.gz	HP1508501T2D_J13	SAMEA4439221
ERR1632215	ERX1702548	HP1508501T2D_J15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632215/HP1508501T2D_J15.fastq.gz	HP1508501T2D_J15	SAMEA4439223
ERR1632216	ERX1702549	HP1508501T2D_J16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632216/HP1508501T2D_J16.fastq.gz	HP1508501T2D_J16	SAMEA4439224
ERR1632217	ERX1702550	HP1508501T2D_J17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632217/HP1508501T2D_J17.fastq.gz	HP1508501T2D_J17	SAMEA4439225
ERR1632220	ERX1702553	HP1508501T2D_J2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632220/HP1508501T2D_J2.fastq.gz	HP1508501T2D_J2	SAMEA4439228
ERR1632221	ERX1702554	HP1508501T2D_J20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632221/HP1508501T2D_J20.fastq.gz	HP1508501T2D_J20	SAMEA4439229
ERR1632230	ERX1702563	HP1508501T2D_J7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632230/HP1508501T2D_J7.fastq.gz	HP1508501T2D_J7	SAMEA4439238
ERR1632231	ERX1702564	HP1508501T2D_J8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632231/HP1508501T2D_J8.fastq.gz	HP1508501T2D_J8	SAMEA4439239
ERR1632239	ERX1702572	HP1508501T2D_K15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632239/HP1508501T2D_K15.fastq.gz	HP1508501T2D_K15	SAMEA4439247
ERR1632246	ERX1702579	HP1508501T2D_K21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632246/HP1508501T2D_K21.fastq.gz	HP1508501T2D_K21	SAMEA4439254
ERR1632252	ERX1702585	HP1508501T2D_K5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632252/HP1508501T2D_K5.fastq.gz	HP1508501T2D_K5	SAMEA4439260
ERR1632257	ERX1702590	HP1508501T2D_L1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632257/HP1508501T2D_L1.fastq.gz	HP1508501T2D_L1	SAMEA4439265
ERR1632258	ERX1702591	HP1508501T2D_L10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632258/HP1508501T2D_L10.fastq.gz	HP1508501T2D_L10	SAMEA4439266
ERR1632262	ERX1702595	HP1508501T2D_L14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632262/HP1508501T2D_L14.fastq.gz	HP1508501T2D_L14	SAMEA4439270
ERR1632264	ERX1702597	HP1508501T2D_L16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632264/HP1508501T2D_L16.fastq.gz	HP1508501T2D_L16	SAMEA4439272
ERR1632266	ERX1702599	HP1508501T2D_L18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632266/HP1508501T2D_L18.fastq.gz	HP1508501T2D_L18	SAMEA4439274
ERR1632270	ERX1702603	HP1508501T2D_L21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632270/HP1508501T2D_L21.fastq.gz	HP1508501T2D_L21	SAMEA4439278
ERR1632281	ERX1702614	HP1508501T2D_M1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632281/HP1508501T2D_M1.fastq.gz	HP1508501T2D_M1	SAMEA4439289
ERR1632286	ERX1702619	HP1508501T2D_M14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632286/HP1508501T2D_M14.fastq.gz	HP1508501T2D_M14	SAMEA4439294
ERR1632288	ERX1702621	HP1508501T2D_M16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632288/HP1508501T2D_M16.fastq.gz	HP1508501T2D_M16	SAMEA4439296
ERR1632289	ERX1702622	HP1508501T2D_M17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632289/HP1508501T2D_M17.fastq.gz	HP1508501T2D_M17	SAMEA4439297
ERR1632297	ERX1702630	HP1508501T2D_M24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632297/HP1508501T2D_M24.fastq.gz	HP1508501T2D_M24	SAMEA4439305
ERR1632298	ERX1702631	HP1508501T2D_M3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632298/HP1508501T2D_M3.fastq.gz	HP1508501T2D_M3	SAMEA4439306
ERR1632300	ERX1702633	HP1508501T2D_M5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632300/HP1508501T2D_M5.fastq.gz	HP1508501T2D_M5	SAMEA4439308
ERR1632301	ERX1702634	HP1508501T2D_M6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632301/HP1508501T2D_M6.fastq.gz	HP1508501T2D_M6	SAMEA4439309
ERR1632306	ERX1702639	HP1508501T2D_N10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632306/HP1508501T2D_N10.fastq.gz	HP1508501T2D_N10	SAMEA4439314
ERR1632308	ERX1702641	HP1508501T2D_N12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632308/HP1508501T2D_N12.fastq.gz	HP1508501T2D_N12	SAMEA4439316
ERR1632313	ERX1702646	HP1508501T2D_N17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632313/HP1508501T2D_N17.fastq.gz	HP1508501T2D_N17	SAMEA4439321
ERR1632314	ERX1702647	HP1508501T2D_N18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632314/HP1508501T2D_N18.fastq.gz	HP1508501T2D_N18	SAMEA4439322
ERR1632317	ERX1702650	HP1508501T2D_N20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632317/HP1508501T2D_N20.fastq.gz	HP1508501T2D_N20	SAMEA4439325
ERR1632318	ERX1702651	HP1508501T2D_N21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632318/HP1508501T2D_N21.fastq.gz	HP1508501T2D_N21	SAMEA4439326
ERR1632319	ERX1702652	HP1508501T2D_N22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632319/HP1508501T2D_N22.fastq.gz	HP1508501T2D_N22	SAMEA4439327
ERR1632321	ERX1702654	HP1508501T2D_N24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632321/HP1508501T2D_N24.fastq.gz	HP1508501T2D_N24	SAMEA4439329
ERR1632322	ERX1702655	HP1508501T2D_N3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632322/HP1508501T2D_N3.fastq.gz	HP1508501T2D_N3	SAMEA4439330
ERR1632325	ERX1702658	HP1508501T2D_N6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632325/HP1508501T2D_N6.fastq.gz	HP1508501T2D_N6	SAMEA4439333
ERR1632326	ERX1702659	HP1508501T2D_N7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632326/HP1508501T2D_N7.fastq.gz	HP1508501T2D_N7	SAMEA4439334
ERR1632330	ERX1702663	HP1508501T2D_O10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632330/HP1508501T2D_O10.fastq.gz	HP1508501T2D_O10	SAMEA4439338
ERR1632331	ERX1702664	HP1508501T2D_O11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632331/HP1508501T2D_O11.fastq.gz	HP1508501T2D_O11	SAMEA4439339
ERR1632333	ERX1702666	HP1508501T2D_O13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632333/HP1508501T2D_O13.fastq.gz	HP1508501T2D_O13	SAMEA4439341
ERR1632338	ERX1702671	HP1508501T2D_O18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632338/HP1508501T2D_O18.fastq.gz	HP1508501T2D_O18	SAMEA4439346
ERR1632339	ERX1702672	HP1508501T2D_O19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632339/HP1508501T2D_O19.fastq.gz	HP1508501T2D_O19	SAMEA4439347
ERR1632340	ERX1702673	HP1508501T2D_O2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632340/HP1508501T2D_O2.fastq.gz	HP1508501T2D_O2	SAMEA4439348
ERR1632341	ERX1702674	HP1508501T2D_O20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632341/HP1508501T2D_O20.fastq.gz	HP1508501T2D_O20	SAMEA4439349
ERR1632344	ERX1702677	HP1508501T2D_O23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632344/HP1508501T2D_O23.fastq.gz	HP1508501T2D_O23	SAMEA4439352
ERR1632347	ERX1702680	HP1508501T2D_O4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632347/HP1508501T2D_O4.fastq.gz	HP1508501T2D_O4	SAMEA4439355
ERR1632351	ERX1702684	HP1508501T2D_O8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632351/HP1508501T2D_O8.fastq.gz	HP1508501T2D_O8	SAMEA4439359
ERR1632352	ERX1702685	HP1508501T2D_O9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632352/HP1508501T2D_O9.fastq.gz	HP1508501T2D_O9	SAMEA4439360
ERR1632355	ERX1702688	HP1508501T2D_P11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632355/HP1508501T2D_P11.fastq.gz	HP1508501T2D_P11	SAMEA4439363
ERR1632356	ERX1702689	HP1508501T2D_P12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632356/HP1508501T2D_P12.fastq.gz	HP1508501T2D_P12	SAMEA4439364
ERR1632358	ERX1702691	HP1508501T2D_P15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632358/HP1508501T2D_P15.fastq.gz	HP1508501T2D_P15	SAMEA4439366
ERR1632359	ERX1702692	HP1508501T2D_P16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632359/HP1508501T2D_P16.fastq.gz	HP1508501T2D_P16	SAMEA4439367
ERR1632364	ERX1702697	HP1508501T2D_P20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632364/HP1508501T2D_P20.fastq.gz	HP1508501T2D_P20	SAMEA4439372
ERR1632369	ERX1702702	HP1508501T2D_P3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632369/HP1508501T2D_P3.fastq.gz	HP1508501T2D_P3	SAMEA4439377
ERR1632370	ERX1702703	HP1508501T2D_P4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632370/HP1508501T2D_P4.fastq.gz	HP1508501T2D_P4	SAMEA4439378
